id,year,set,duration,cluster,title
18712,1998,2,329927,3,Meat
18713,1998,2,500898,3,Rock and Roll
25467,2012,1,701048,3,Wolfman's Brother
31997,2017,2,677042,3,Split Open and Melt
18667,1998,1,573309,3,Possum
18668,1998,1,413936,3,Wilson
18670,1998,1,742269,3,Maze
18675,1998,2,419291,3,Funky Bitch
18678,1998,2,870896,3,Fluffhead
18682,1998,2,826384,3,Harry Hood
18683,1998,E,396304,3,Birds of a Feather
18694,1998,1,712908,3,Weekapaug Groove
18698,1998,2,354064,3,Farmhouse
18715,1998,2,636369,3,Piper
18716,1998,2,394658,3,Wading in the Velvet Sea
18717,1998,2,897176,3,Run Like an Antelope
18719,1998,1,369737,3,Llama
18720,1998,1,256601,3,Horn
18736,1998,E,389564,3,Frankenstein
19305,1999,1,278857,3,Cavern
30362,2015,2,582661,3,Weekapaug Groove
18726,1998,1,721711,3,Free
18801,1998,1,303073,3,La Grange
18807,1998,2,389956,3,Loving Cup
18809,1998,E,172826,3,Rocky Top
23563,2010,1,306129,3,"Bill Bailey, Won't You Please Come Home?"
31715,2016,1,523024,3,Weekapaug Groove
10361,1991,1,673280,3,David Bowie
19001,1998,1,443873,3,Rock and Roll
28213,2003,3,575007,3,Bug
28215,2003,E,518844,3,The Mango Song
19092,1999,1,250410,3,Nellie Kane
19094,1999,1,181342,3,Rocky Top
19306,1999,1,657084,3,Taste
20478,2000,2,403931,3,Cavern
10963,2003,2,1166289,3,David Bowie
19238,1999,2,335804,3,Drowned
19269,1999,2,553378,3,My Left Toe
19290,1999,1,745038,3,Guyute
19293,1999,1,431438,3,Doin' My Time
19301,1999,E,534256,3,Character Zero
19304,1999,1,246073,3,Sparkle
19309,1999,1,391967,3,Funky Bitch
19310,1999,1,343353,3,NICU
19314,1999,2,567850,3,Piper
19315,1999,2,603011,3,The Moma Dance
19319,1999,2,152294,3,The Little Drummer Boy
19345,1999,1,446459,3,Back on the Train
20042,1999,1,1676591,3,Halley's Comet
21071,2003,1,664320,3,Free
17732,1997,2,590080,3,McGrupp and the Watchful Hosemasters
19297,1999,1,338730,3,Poor Heart
19298,1999,2,1118198,3,Down with Disease
19308,1999,1,477571,3,Tube
19313,1999,2,656509,3,Twist
19322,1999,E2,905561,3,Harry Hood
19341,1999,2,584986,3,Weekapaug Groove
19350,1999,1,319216,3,Axilla
19353,1999,1,710557,3,Maze
19354,1999,1,481176,3,Loving Cup
19576,1999,1,618292,3,Free
19559,1999,2,772415,3,Free
19573,1999,1,276297,3,Golgi Apparatus
19574,1999,1,343223,3,Back on the Train
19578,1999,1,244323,3,Sparkle
19587,1999,E,284029,3,Brian and Robert
19589,1999,1,445962,3,Cities
19591,1999,1,392281,3,Wilson
19596,1999,1,172304,3,Poor Heart
19601,1999,2,324650,3,Llama
31742,2016,1,1113678,3,You Enjoy Myself
32086,2017,2,416810,3,No Quarter
19602,1999,2,549590,3,Mike's Song
19670,1999,1,242834,3,Mozambique
19877,1999,1,471197,3,First Tube
19882,1999,2,307696,3,NICU
19887,1999,2,756715,3,Gumbo
19889,1999,2,583079,3,Julius
19890,1999,2,894746,3,Fluffhead
29548,2014,1,206576,3,Axilla
29552,2014,1,256183,3,Brian and Robert
29555,2014,1,394867,3,46 Days
29558,2014,2,335334,3,Waiting All Night
31740,2016,1,342622,3,Wilson
32088,2017,E,390949,3,Powderfinger
19989,1999,E,210939,3,Tweezer Reprise
20071,1999,1,231497,3,Bouncing Around the Room
20072,1999,1,270811,3,Horn
20073,1999,1,424908,3,Heavy Things
20074,1999,1,297874,3,Dogs Stole Things
20075,1999,1,149499,3,My Mind's Got a Mind of its Own
20173,1999,1,377809,3,Dog Log
20308,2000,1,338756,3,Wilson
24902,2011,1,436376,3,Scent of a Mule
29563,2014,2,353306,3,Chalk Dust Torture
29565,2014,2,557558,3,Slave to the Traffic Light
29567,2014,E,433058,3,Winterqueen
32087,2017,2,777822,3,Character Zero
19586,1999,E,795794,3,Jam
20238,2000,1,804206,3,Maze
20311,2000,1,940069,3,Bathtub Gin
20339,2000,1,944771,3,Ghost
20361,2000,1,502648,3,Roggae
29568,2014,E,359628,3,A Day in the Life
14511,1990,2,763873,3,Tweezer
20347,2000,1,303595,3,Golgi Apparatus
20350,2000,2,1067912,3,David Bowie
20363,2000,1,706220,3,Run Like an Antelope
20364,2000,2,710792,3,Gotta Jibboo
20365,2000,2,396957,3,The Curtain
20369,2000,2,475402,3,Funky Bitch
20370,2000,2,284709,3,Cavern
20371,2000,E,1023791,3,Harry Hood
20402,2000,2,558550,3,Piper
20468,2000,1,461479,3,Funky Bitch
29569,2014,1,262478,3,Crowd Control
20458,2000,2,451265,3,Piper
20475,2000,2,675500,3,Gotta Jibboo
20546,2000,2,1045002,3,Harry Hood
20641,2000,1,654994,3,Runaway Jim
20646,2000,2,554214,3,Birds of a Feather
20647,2000,2,654994,3,Bug
29570,2014,1,516232,3,Mike's Song
20645,2000,1,414433,3,Cavern
20651,2000,2,525087,3,Carini
20653,2000,2,619389,3,Prince Caspian
20654,2000,E,658965,3,Guyute
20711,2000,2,658939,3,Gotta Jibboo
20754,2000,1,334184,3,Heavy Things
20755,2000,1,440242,3,Billy Breathes
29571,2014,1,172042,3,I Am Hydrogen
7487,1993,1,399073,3,Ya Mar
20712,2000,2,524696,3,Meatstick
20721,2000,1,594051,3,Split Open and Melt
20731,2000,2,561659,3,Loving Cup
20753,2000,1,456464,3,Tube
20756,2000,1,172330,3,Beauty of My Dreams
20757,2000,1,655308,3,Free
20758,2000,1,350198,3,Axilla
20761,2000,2,804911,3,Piper
20762,2000,2,849162,3,Crosseyed and Painless
20763,2000,2,702433,3,Prince Caspian
20764,2000,2,521509,3,Meatstick
20865,2000,1,730645,3,The Moma Dance
20870,2000,1,167758,3,Beauty of My Dreams
20878,2000,E,451762,3,Good Times Bad Times
22379,2009,1,652121,3,Ocelot
32094,2017,1,116323,3,The Oh Kee Pa Ceremony
20909,2000,1,477074,3,Carini
20910,2000,1,224627,3,Sparkle
20911,2000,1,255896,3,The Sloth
20912,2000,1,828029,3,Maze
20914,2000,1,150909,3,My Mind's Got a Mind of its Own
20915,2000,1,286198,3,Sample in a Jar
29573,2014,1,572891,3,Wingsuit
32098,2017,1,257855,3,Things People Do
16925,1997,1,548545,3,Run Like an Antelope
20992,2000,2,424464,3,Fly Famous Mockingbird
21035,2003,2,613669,3,Birds of a Feather
21038,2003,2,213420,3,Axilla
21042,2003,2,712568,3,Possum
21139,2003,1,1077096,3,David Bowie
21157,2003,E,430992,3,Loving Cup
21163,2003,1,166440,3,Poor Heart
21171,2003,2,381384,3,Good Times Bad Times
21177,2003,1,424152,3,NICU
29574,2014,1,214021,3,Water in the Sky
7479,1993,1,211069,3,Runaway Jim
7486,1993,1,323056,3,Silent in the Morning
7488,1993,1,279066,3,Llama
7489,1993,1,284082,3,Cavern
7513,1993,2,751569,3,Tweezer
16987,1997,2,502596,3,Ghost
21220,2003,1,181704,3,I Am Hydrogen
21221,2003,1,736656,3,Weekapaug Groove
21222,2003,1,586944,3,The Moma Dance
21228,2003,2,617496,3,Seven Below
21230,2003,2,425184,3,Chalk Dust Torture
21233,2003,3,581184,3,Jungle Boogie
21234,2003,3,57936,3,Auld Lang Syne
21235,2003,3,84216,3,Iron Man
21237,2003,3,379368,3,Simple
21243,2003,E,287352,3,Frankenstein
21248,2003,1,671347,3,Taste
21251,2003,1,294139,3,Golgi Apparatus
21308,2003,1,329900,3,Frankenstein
21310,2003,1,534309,3,Lifeboy
21321,2003,2,386247,3,Cavern
21328,2003,1,568712,3,Scent of a Mule
29577,2014,1,136882,3,Poor Heart
29578,2014,1,375458,3,Gumbo
29579,2014,1,299207,3,Sanity
29580,2014,1,636369,3,Run Like an Antelope
29581,2014,2,807262,3,Kill Devil Falls
29584,2014,2,422792,3,Julius
29588,2014,E,412944,3,Loving Cup
31641,2016,2,273946,3,Hang On to Yourself
7076,1993,1,657293,3,The Squirming Coil
21063,2003,1,302080,3,Bouncing Around the Room
21307,2003,1,372167,3,Wilson
21316,2003,2,423262,3,Waste
21338,2003,1,934426,3,Down with Disease
21355,2003,1,186488,3,Talk
21363,2003,2,495673,3,Cities
21365,2003,2,656562,3,Runaway Jim
21368,2003,2,968542,3,Pebbles and Marbles
21413,2003,1,229407,3,Lawn Boy
21434,2003,2,953156,3,Piper
21436,2003,2,776229,3,Tweezer
21438,2003,2,466834,3,Water in the Sky
21451,2003,2,357773,3,Llama
21453,2003,2,629499,3,Jesus Just Left Chicago
21841,2004,2,957884,3,Ghost
21064,2003,1,542145,3,Runaway Jim
21457,2003,E,608601,3,First Tube
21590,2003,1,406700,3,Back on the Train
21615,2003,2,293930,3,NICU
21620,2003,1,504189,3,Runaway Jim
21622,2003,1,671948,3,Down with Disease
21624,2003,1,326844,3,Sample in a Jar
21633,2003,2,445074,3,Also Sprach Zarathustra
21439,2003,2,1094374,3,Ghost
21585,2003,1,360333,3,Funky Bitch
21592,2003,1,277133,3,Golgi Apparatus
21608,2003,1,415138,3,Mexican Cousin
21623,2003,1,860578,3,Divided Sky
21628,2003,2,1130344,3,Ghost
21692,2003,1,505130,3,Spices
21694,2003,1,723801,3,David Bowie
21701,2003,2,194873,3,Avenu Malkenu
21703,2003,2,587546,3,Prince Caspian
21704,2003,E,452127,3,Character Zero
21724,2003,1,418194,3,Mountains in the Mist
21730,2003,2,679889,3,Twist
21733,2003,2,192261,3,I Am Hydrogen
21735,2003,E,462289,3,Loving Cup
6866,1993,1,75520,3,Big Ball Jam
21827,2004,1,195918,3,Soul Shakedown Party
21828,2004,1,634802,3,Halley's Comet
21829,2004,1,971990,3,Tweezer
21831,2004,1,238315,3,Horn
21832,2004,1,313182,3,Sample in a Jar
21833,2004,1,795089,3,Piper
21834,2004,1,277682,3,Frankenstein
21835,2004,1,876121,3,David Bowie
21836,2004,2,405029,3,Meatstick
21839,2004,2,448601,3,Simple
21840,2004,2,496353,3,Friday
21842,2004,2,1027239,3,You Enjoy Myself
21843,2004,2,226325,3,Tweezer Reprise
21844,2004,E,498286,3,Wolfman's Brother
6763,1993,1,721136,3,Stash
6768,1993,1,285989,3,Golgi Apparatus
6832,1993,1,311536,3,Guelah Papyrus
6846,1993,2,188839,3,The Horse
21915,2004,1,148715,3,Also Sprach Zarathustra
21916,2004,1,234684,3,Wilson
21917,2004,1,306129,3,Chalk Dust Torture
21918,2004,1,341081,3,Tweezer
21957,2004,1,716852,3,David Bowie
21959,2004,1,292336,3,Golgi Apparatus
21987,2004,1,477623,3,Punch You In the Eye
21989,2004,1,482482,3,Theme From the Bottom
21991,2004,2,462838,3,Mike's Song
21996,2004,2,252238,3,Makisupa Policeman
21998,2004,2,432901,3,Friday
21999,2004,2,756637,3,Harry Hood
23373,2010,1,549120,3,Foam
32114,2017,1,432144,3,The Line
21588,2003,1,1135438,3,Bathtub Gin
21986,2004,1,353019,3,Heavy Things
21995,2004,2,600738,3,Piper
22019,2004,1,596376,3,Light Up Or Leave Me Alone
22092,2009,1,289280,3,Cavern
22101,2009,2,353437,3,Joy
22104,2009,2,277290,3,Golgi Apparatus
22105,2009,E,494629,3,Character Zero
22143,2009,1,182361,3,Strange Design
22180,2009,1,507690,3,AC/DC Bag
22150,2009,1,246988,3,Bouncing Around the Room
22255,2009,1,758674,3,Stash
22269,2009,1,762070,3,Bathtub Gin
22270,2009,1,372167,3,Cities
22271,2009,1,293642,3,Camel Walk
23383,2010,2,1035389,3,Light
23389,2010,2,697783,3,Slave to the Traffic Light
17265,1997,1,828891,3,Twist
21770,2003,2,189466,3,Mellow Mood
22279,2009,2,1016869,3,Down with Disease
22281,2009,2,682397,3,Harry Hood
22282,2009,2,451683,3,The Mango Song
22283,2009,2,457482,3,Mike's Song
22375,2009,1,458606,3,AC/DC Bag
22378,2009,1,303047,3,NICU
22380,2009,1,211487,3,Brian and Robert
22383,2009,1,199184,3,Peaches en Regalia
22385,2009,1,291030,3,Cavern
22386,2009,2,293277,3,Golgi Apparatus
22390,2009,2,294609,3,Joy
22393,2009,2,343510,3,Wading in the Velvet Sea
22442,2009,1,476630,3,Backwards Down the Number Line
22443,2009,1,200464,3,Axilla
22492,2009,1,284343,3,Steep
21779,2003,3,675370,3,The Lizards
22396,2009,E,271047,3,A Day in the Life
22397,2009,E,227344,3,Tweezer Reprise
22444,2009,1,550975,3,Taste
22445,2009,1,347455,3,Boogie On Reggae Woman
22447,2009,1,184686,3,Lawn Boy
22449,2009,1,424934,3,Back on the Train
22450,2009,1,505835,3,Julius
22452,2009,2,555755,3,Piper
22453,2009,2,910106,3,Fluffhead
22455,2009,2,419918,3,Free
22456,2009,2,343589,3,Halley's Comet
22457,2009,2,392542,3,Also Sprach Zarathustra
22467,2009,1,479922,3,Tela
22476,2009,2,314880,3,Wading in the Velvet Sea
22495,2009,1,179435,3,Lawn Boy
22512,2009,E,234214,3,Blue Moon
22589,2009,1,490292,3,Runaway Jim
22591,2009,1,707814,3,Split Open and Melt
22592,2009,1,340793,3,Heavy Things
22593,2009,1,512261,3,Punch You In the Eye
22594,2009,1,299677,3,Gumbo
22595,2009,1,714841,3,Reba
22600,2009,1,352444,3,Guelah Papyrus
21782,2003,E,642534,3,Good Times Bad Times
22601,2009,1,181029,3,Lawn Boy
22616,2009,1,301218,3,Wilson
22626,2009,1,280660,3,Army of One
22630,2009,1,329273,3,Frankenstein
22644,2009,E,242573,3,Tweezer Reprise
22647,2009,1,434965,3,The Moma Dance
22711,2009,1,444056,3,AC/DC Bag
22712,2009,1,302054,3,NICU
22713,2009,1,600059,3,Gotta Jibboo
22715,2009,1,227056,3,Sparkle
22716,2009,1,721058,3,Bathtub Gin
22717,2009,1,387056,3,Character Zero
22718,2009,1,608052,3,Tweezer
22720,2009,1,324049,3,Silent in the Morning
32123,2017,2,82599,3,Letter to Jimmy Page
22722,2009,1,607060,3,Mustang Sally
22723,2009,1,284056,3,Bobby Jean
22724,2009,1,405864,3,Glory Days
22726,2009,2,659043,3,Light
22728,2009,2,462054,3,Limb By Limb
22729,2009,2,330057,3,Farmhouse
22731,2009,2,392046,3,Prince Caspian
22732,2009,2,495047,3,First Tube
22734,2009,E,250384,3,Tweezer Reprise
22758,2009,1,445753,3,Backwards Down the Number Line
22759,2009,1,415478,3,AC/DC Bag
22760,2009,1,521091,3,Limb By Limb
22761,2009,1,445022,3,The Moma Dance
22762,2009,1,231471,3,Water in the Sky
22763,2009,1,724480,3,Split Open and Melt
22764,2009,1,200986,3,Lawn Boy
22765,2009,1,386508,3,The Wedge
22767,2009,1,279850,3,The Connection
22768,2009,1,579161,3,Ocelot
22769,2009,1,941061,3,Fluffhead
22771,2009,2,660689,3,Drowned
22773,2009,2,351373,3,Let Me Lie
22774,2009,2,764473,3,Tweezer
22776,2009,2,380500,3,Suzy Greenberg
22777,2009,2,513750,3,Possum
22778,2009,E,341943,3,Sleeping Monkey
22779,2009,E,298501,3,Tweezer Reprise
22784,2009,1,537496,3,Cities
22790,2009,2,519784,3,Mike's Song
22791,2009,2,573336,3,Simple
22793,2009,2,364408,3,Weekapaug Groove
22798,2009,E,423941,3,Suzy Greenberg
22801,2009,1,726518,3,Stash
22814,2009,2,605884,3,The Lizards
22819,2009,2,253962,3,Fire
22903,2009,1,670642,3,Guyute
25130,2012,2,385306,3,Chalk Dust Torture
22861,2009,1,315063,3,Wilson
22864,2009,1,431882,3,AC/DC Bag
22866,2009,1,363389,3,"My Friend, My Friend"
22869,2009,1,449802,3,Boogie On Reggae Woman
22870,2009,1,773460,3,Split Open and Melt
22924,2009,1,448522,3,The Moma Dance
22925,2009,1,382537,3,Sample in a Jar
22926,2009,1,852010,3,Stash
22928,2009,1,293773,3,Gumbo
22929,2009,1,418795,3,Tube
22931,2009,1,886674,3,Divided Sky
22932,2009,1,198296,3,When the Cactus is in Bloom
22933,2009,1,349100,3,Bold As Love
22935,2009,2,915304,3,Ghost
22937,2009,2,372793,3,Halley's Comet
22938,2009,2,687569,3,Maze
22939,2009,2,590968,3,Alaska
22940,2009,2,503850,3,Theme From the Bottom
22941,2009,2,284160,3,Golgi Apparatus
22942,2009,2,723592,3,Possum
22944,2009,1,1001770,3,Divided Sky
22945,2009,1,519576,3,Ocelot
22946,2009,1,349414,3,The Wedge
22947,2009,1,151458,3,Poor Heart
22948,2009,1,481907,3,The Moma Dance
22949,2009,1,274913,3,Horn
22952,2009,1,286250,3,Silent in the Morning
22953,2009,1,512000,3,Possum
22956,2009,2,432718,3,Weekapaug Groove
22957,2009,2,1082540,3,Ghost
22959,2009,2,559177,3,Limb By Limb
22960,2009,2,352392,3,Billy Breathes
22962,2009,2,857391,3,David Bowie
22963,2009,E,432222,3,Loving Cup
23028,2009,1,500715,3,Fly Famous Mockingbird
21433,2003,1,1081704,3,Maze
21671,2003,1,296046,3,Llama
23034,2009,1,446511,3,Character Zero
23046,2009,1,259605,3,Crowd Control
23052,2009,1,645486,3,Esther
23058,2009,1,984999,3,Time Turns Elastic
23059,2009,2,625946,3,Tweezer
23060,2009,2,568268,3,Taste
23061,2009,2,518713,3,Alaska
23065,2009,2,822465,3,Harry Hood
23613,2010,1,303673,3,Gumbo
25160,2012,1,524774,3,Possum
21672,2003,1,758700,3,The Moma Dance
21673,2003,1,972565,3,Divided Sky
23190,2010,2,341864,3,Destiny Unbound
23246,2010,1,107442,3,The Oh Kee Pa Ceremony
23255,2010,1,173035,3,Lawn Boy
23256,2010,1,220944,3,Sparkle
23257,2010,1,274991,3,Gumbo
23259,2010,2,239256,3,The Sloth
23266,2010,2,432562,3,Weekapaug Groove
23267,2010,2,542903,3,Bug
23269,2010,1,625528,3,Tweezer
23270,2010,1,426136,3,AC/DC Bag
23272,2010,1,983980,3,Divided Sky
21675,2003,1,607974,3,Seven Below
21676,2003,1,239386,3,The Sloth
21677,2003,1,309159,3,Water in the Sky
23250,2010,1,221440,3,Fuck Your Face
23280,2010,2,223896,3,Big Black Furry Creature from Mars
23334,2010,1,520202,3,Possum
23337,2010,1,371618,3,Funky Bitch
23341,2010,1,337084,3,NICU
23370,2010,2,1137920,3,You Enjoy Myself
23372,2010,1,416340,3,AC/DC Bag
23375,2010,1,739605,3,Reba
23377,2010,1,288470,3,Army of One
23385,2010,2,905378,3,Harry Hood
23386,2010,2,539298,3,Theme From the Bottom
23390,2010,E,613956,3,The Lizards
23393,2010,1,323056,3,Camel Walk
23394,2010,1,552594,3,Ocelot
21681,2003,2,527569,3,Mike's Song
21682,2003,2,183380,3,I Am Hydrogen
21684,2003,2,539507,3,Free
23357,2010,1,478851,3,It's Ice
23412,2010,E,221832,3,Tweezer Reprise
23415,2010,1,570723,3,Kill Devil Falls
23416,2010,1,351869,3,Time Loves a Hero
23417,2010,1,575739,3,Alaska
23418,2010,1,208640,3,Water in the Sky
23419,2010,1,466573,3,Runaway Jim
23420,2010,1,477806,3,The Moma Dance
23422,2010,1,278204,3,Cavern
23423,2010,2,541414,3,Backwards Down the Number Line
23425,2010,2,827820,3,Light
23426,2010,2,899187,3,Fluffhead
23428,2010,2,472372,3,Light Up Or Leave Me Alone
23429,2010,2,420180,3,Free
23430,2010,2,396931,3,Wading in the Velvet Sea
23432,2010,2,358557,3,Suzy Greenberg
23517,2010,2,689659,3,Julius
23525,2010,1,775262,3,Tweezer
23539,2010,E,245133,3,Tweezer Reprise
23543,2010,1,911517,3,Divided Sky
23544,2010,1,368849,3,Timber (Jerry)
23561,2010,1,518740,3,Possum
23562,2010,1,743340,3,Bathtub Gin
23564,2010,1,338390,3,Boogie On Reggae Woman
23565,2010,1,345208,3,Destiny Unbound
23567,2010,1,233691,3,Bouncing Around the Room
23568,2010,1,733022,3,Stash
23570,2010,1,121548,3,Buffalo Bill
23572,2010,1,624118,3,Run Like an Antelope
23573,2010,2,736131,3,Down with Disease
23575,2010,2,508709,3,Twist
23576,2010,2,310073,3,Roses Are Free
23579,2010,2,210129,3,Tube
23584,2010,2,343641,3,Weekapaug Groove
23585,2010,2,359210,3,Suzy Greenberg
23587,2010,E,410540,3,Character Zero
23588,2010,1,463517,3,Kill Devil Falls
23589,2010,1,378410,3,Guelah Papyrus
23590,2010,1,762671,3,The Curtain With
23591,2010,1,451239,3,The Mango Song
23592,2010,1,601522,3,Sand
23597,2010,1,264908,3,Cavern
23598,2010,1,699167,3,David Bowie
23603,2010,2,651598,3,Tweezer
23604,2010,2,373055,3,Show of Life
23605,2010,2,1206674,3,You Enjoy Myself
23607,2010,E,272091,3,Quinn the Eskimo
23608,2010,E,240274,3,Tweezer Reprise
23635,2010,1,507115,3,Vultures
23638,2010,1,619494,3,Guyute
23639,2010,1,866090,3,David Bowie
23642,2010,1,401528,3,Saw It Again
23649,2010,2,408033,3,Tela
23702,2010,1,388807,3,AC/DC Bag
23705,2010,1,468637,3,Light Up Or Leave Me Alone
23708,2010,1,233613,3,Bouncing Around the Room
23725,2010,1,483631,3,Kill Devil Falls
23726,2010,1,259291,3,Cavern
23727,2010,1,522684,3,Foam
23728,2010,1,408059,3,Guelah Papyrus
23730,2010,1,98769,3,Ha Ha Ha
23731,2010,1,373760,3,Walk Away
23734,2010,1,675396,3,Bathtub Gin
23735,2010,1,530155,3,The Squirming Coil
23736,2010,2,304091,3,Tube
23737,2010,2,529633,3,Possum
23739,2010,2,362214,3,Halley's Comet
23742,2010,2,352418,3,Show of Life
23744,2010,2,340611,3,Good Times Bad Times
23745,2010,E,279719,3,Sleeping Monkey
23748,2010,1,182021,3,Big Black Furry Creature from Mars
23749,2010,1,494629,3,Ghost
23750,2010,1,244793,3,Spooky
23751,2010,1,1010390,3,Divided Sky
23753,2010,1,353829,3,Funky Bitch
23754,2010,1,465868,3,Boogie On Reggae Woman
23756,2010,1,404820,3,Character Zero
23759,2010,2,249731,3,Oh Atlanta
23776,2010,3,320104,3,Camel Walk
23777,2010,3,328542,3,Suzy Greenberg
23778,2010,3,475794,3,Wilson
23807,2010,1,429688,3,Stealing Time From the Faulty Plan
23814,2010,2,328725,3,Frankie Says
23818,2010,E,354220,3,Shine a Light
23764,2010,2,571742,3,Spanish Moon
23765,2010,2,536189,3,Dixie Chicken
23766,2010,2,459233,3,Tripe Face Boogie
23767,2010,2,283742,3,Rocket in My Pocket
23770,2010,2,226534,3,A Apolitical Blues
23772,2010,2,420023,3,Feats Don't Fail Me Now
23802,2010,1,680202,3,Wolfman's Brother
23803,2010,1,378279,3,Pigtail
23830,2010,1,282331,3,Golgi Apparatus
23836,2010,2,202527,3,Axilla
23875,2010,1,331494,3,Kill Devil Falls
23927,2011,1,894250,3,Divided Sky
23928,2011,1,433398,3,Character Zero
23931,2011,2,676989,3,Maze
23933,2011,2,581303,3,Alaska
23934,2011,2,1130475,3,You Enjoy Myself
29609,2014,1,192235,3,Buried Alive
29610,2014,1,581355,3,Ghost
29612,2014,1,289776,3,Sample in a Jar
23842,2010,E,208980,3,Tweezer Reprise
23957,2011,1,601731,3,Weekapaug Groove
23962,2011,1,482664,3,Scent of a Mule
23964,2011,1,295628,3,The Sloth
24097,2011,1,304327,3,Cavern
24119,2010,2,324206,3,Wilson
24124,2010,2,551131,3,Simple
24128,2010,2,396565,3,A Day in the Life
24177,2011,1,471850,3,Weekapaug Groove
24218,2010,E,378593,3,Sleeping Monkey
24234,2011,2,700578,3,Esther
24306,2010,1,239334,3,Water in the Sky
24307,2010,1,592953,3,Ocelot
25063,2012,1,269610,3,Axilla
29614,2014,1,438831,3,46 Days
24317,2010,2,593084,3,Down with Disease
24318,2010,2,534622,3,Crosseyed and Painless
24321,2010,2,779154,3,Harry Hood
24322,2010,2,887536,3,Fluffhead
24323,2010,2,534727,3,Julius
24330,2010,1,515997,3,Runaway Jim
24341,2010,2,539847,3,Alaska
24486,2011,2,513254,3,Bug
24489,2011,2,347611,3,Meatstick
24491,2011,E,428408,3,Suzy Greenberg
28274,1999,1,478171,3,First Tube
24488,2011,2,341917,3,Halley's Comet
24583,2011,1,482220,3,Scent of a Mule
24586,2011,1,563853,3,Gotta Jibboo
24587,2011,1,375144,3,Farmhouse
24590,2011,1,495909,3,Fluffhead
24591,2011,2,416366,3,Party Time
24592,2011,2,734694,3,Light
24593,2011,2,509231,3,Golden Age
24595,2011,2,330867,3,Heavy Things
24597,2011,2,347193,3,Sneakin' Sally Through the Alley
24599,2011,2,429009,3,Suzy Greenberg
24600,2011,3,292075,3,Cavern
29615,2014,1,212976,3,Big Black Furry Creature from Mars
29616,2014,1,231889,3,Lawn Boy
24602,2011,3,201509,3,Auld Lang Syne
24605,2011,3,491546,3,Alaska
24606,2011,3,343876,3,Wading in the Velvet Sea
24678,2011,1,433293,3,Kill Devil Falls
24680,2011,1,417176,3,Funky Bitch
24682,2011,1,194534,3,Peaches en Regalia
24683,2011,1,275174,3,Sample in a Jar
24684,2011,1,479556,3,Possum
24686,2011,1,426841,3,Mound
24688,2011,1,200699,3,Axilla
24692,2011,2,507037,3,Rock and Roll
24693,2011,2,503693,3,Steam
24694,2011,2,431830,3,Piper
24696,2011,2,552542,3,Julius
24697,2011,2,210939,3,Life on Mars?
24698,2011,2,313417,3,Birds of a Feather
24699,2011,2,853473,3,Fluffhead
24701,2011,2,255007,3,Also Sprach Zarathustra
24702,2011,2,525714,3,Chalk Dust Torture
24703,2011,E,256522,3,Cavern
24704,2011,E,204565,3,Tweezer Reprise
24965,2012,1,393927,3,Funky Bitch
29617,2014,1,260989,3,Saw It Again
24855,2011,1,535066,3,Punch You In the Eye
24860,2011,1,206263,3,Water in the Sky
24871,2011,E,592196,3,The Squirming Coil
25086,2012,1,307905,3,Sparkle
28277,1999,1,252970,3,Water in the Sky
28278,1999,1,559752,3,The Moma Dance
28279,1999,1,981238,3,Down with Disease
28284,1999,2,330736,3,Peaches en Regalia
28289,1999,2,599118,3,Misty Mountain Hop
28290,1999,E,336222,3,Boogie On Reggae Woman
29618,2014,1,228911,3,Tube
21036,2003,2,892918,3,Wolfman's Brother
24947,2011,1,301192,3,Gumbo
24966,2012,1,418638,3,The Moma Dance
24967,2012,1,323396,3,Sample in a Jar
24968,2012,1,295706,3,Axilla
24969,2012,1,227422,3,The Gambler
24970,2012,1,491546,3,Possum
24971,2012,1,241763,3,Wilson
24975,2012,1,285910,3,Cavern
24978,2012,2,503432,3,Chalk Dust Torture
24979,2012,2,487340,3,Carini
24980,2012,2,245133,3,Shafty
24982,2012,2,611527,3,Alaska
24983,2012,2,596872,3,Harry Hood
24984,2012,2,576862,3,Light
24987,2012,E,294896,3,Show of Life
24988,2012,E,472816,3,Julius
25002,2012,1,587128,3,The Squirming Coil
25060,2012,1,345861,3,Sample in a Jar
25062,2012,1,441365,3,Simple
25067,2012,1,263628,3,Horn
25069,2012,1,726805,3,Bathtub Gin
25087,2012,1,129829,3,Ha Ha Ha
31957,2017,2,1351027,3,Down with Disease
24973,2012,1,403487,3,Free
24976,2012,2,482011,3,Golden Age
24981,2012,2,656405,3,Rock and Roll
25073,2012,2,605597,3,Back on the Train
25074,2012,2,390243,3,Rift
25075,2012,2,714344,3,Split Open and Melt
25076,2012,2,474175,3,The Mango Song
25077,2012,2,423393,3,Backwards Down the Number Line
25078,2012,2,521326,3,Limb By Limb
25081,2012,2,664842,3,Maze
25082,2012,2,273816,3,Cavern
25083,2012,2,283690,3,Fire
25084,2012,E,202083,3,Mexican Cousin
25108,2012,E,392908,3,Sleeping Monkey
25109,2012,E,278309,3,Tweezer Reprise
25113,2012,1,508865,3,Runaway Jim
25114,2012,1,339357,3,Light Up Or Leave Me Alone
25117,2012,1,770743,3,Stash
25121,2012,1,639138,3,David Bowie
25127,2012,2,541153,3,Sand
25129,2012,2,311667,3,Carini
25131,2012,2,384026,3,Golgi Apparatus
25132,2012,E,972460,3,Fluffhead
25133,2012,1,371722,3,Funky Bitch
