id,year,set,duration,cluster
9278,1991,1,269688,0
9293,1991,2,176614,0
9295,1991,E,329091,0
9300,1991,1,263445,0
9303,1991,1,522475,0
9307,1991,2,390374,0
9328,1991,1,380996,0
9358,1991,2,279380,0
9362,1991,2,627226,0
9378,1991,1,504320,0
9382,1991,2,190903,0
9385,1991,2,347167,0
9400,1991,2,519654,0
9477,1991,1,406962,0
9478,1991,1,1020186,0
9479,1991,1,226534,0
30058,2015,1,707866,0
9480,1991,1,460434,0
9481,1991,1,738456,0
9482,1991,1,276846,0
9485,1991,2,315089,0
9489,1991,2,133042,0
9500,1991,1,352209,0
9538,1991,1,221884,0
9540,1991,1,429610,0
29438,2014,1,451683,0
9556,1991,2,157649,0
9698,1991,3,362005,0
9765,1991,1,362501,0
9766,1991,1,550635,0
9768,1991,1,125414,0
9770,1991,1,323135,0
24861,2011,1,564114,0
9758,1991,2,127504,0
9764,1991,E,399386,0
9774,1991,1,435096,0
9901,1991,1,226795,0
9905,1991,1,135915,0
10015,1991,1,321097,0
10019,1991,1,214152,0
10024,1991,1,273868,0
10033,1991,2,223634,0
9902,1991,1,734537,0
9904,1991,1,539507,0
9909,1991,1,694962,0
9913,1991,2,256705,0
9914,1991,2,208170,0
9916,1991,2,367882,0
9920,1991,2,353071,0
9922,1991,E,237296,0
10039,1991,2,502413,0
10041,1991,E,271386,0
10046,1991,1,384653,0
10050,1991,1,226638,0
30061,2015,1,272797,0
10094,1991,1,387082,0
10103,1991,2,214335,0
10187,1991,2,236748,0
10239,1991,2,203860,0
10246,1991,1,334864,0
10450,1991,1,279301,0
29440,2014,1,216869,0
10331,1991,1,284160,0
10358,1991,1,235102,0
10362,1991,2,133329,0
10443,1991,1,247301,0
10447,1991,1,200829,0
10453,1991,2,139285,0
10455,1991,2,197094,0
10470,1991,1,759667,0
10416,1991,2,408764,0
10441,1991,1,356049,0
10454,1991,2,667324,0
10458,1991,2,272849,0
10462,1991,E,199758,0
10476,1991,2,227527,0
10482,1991,2,181891,0
10486,1991,2,314096,0
10567,1991,1,245029,0
10481,1991,2,372402,0
10620,1991,E,257176,0
10806,1991,1,234841,0
10809,1991,1,461662,0
10811,1991,1,189100,0
10812,1991,1,327445,0
10814,1991,1,204147,0
10838,1991,1,218227,0
10841,1991,2,224470,0
10846,1991,2,328777,0
10866,1991,2,246962,0
10878,1991,1,360359,0
10879,1991,1,494707,0
10883,1991,1,127556,0
10888,1991,1,593084,0
10892,1991,2,243644,0
10898,1991,1,504869,0
10900,1991,1,273267,0
10908,1991,2,371853,0
10911,1991,2,51801,0
11970,1989,2,40673,0
23237,2010,2,463491,0
31751,2016,E,392464,0
23379,2010,1,468454,0
11140,1989,1,375798,0
11235,1989,1,353176,0
11237,1989,1,389329,0
11275,1989,1,324101,0
30164,2015,2,666227,0
11380,1989,1,865411,0
23325,2010,2,411429,0
7640,1993,1,622707,0
11385,1989,1,612833,0
11386,1989,2,267285,0
11508,1989,1,315638,0
11509,1989,1,343980,0
11852,1989,1,395624,0
13016,1995,2,288209,0
11910,1989,2,335517,0
11912,1989,2,540735,0
11974,1989,2,497215,0
11988,1995,1,346436,0
11990,1995,E,121496,0
12079,1995,1,193672,0
12429,1995,1,395781,0
13509,1995,2,664842,0
12174,1995,1,923873,0
12178,1995,1,367882,0
12179,1995,2,332121,0
12271,1995,1,459337,0
12276,1995,1,470831,0
12278,1995,2,296803,0
12381,1995,2,363912,0
32003,2017,1,404689,0
12185,1995,E,287347,0
12220,1995,2,217731,0
12266,1995,E,244558,0
12280,1995,2,822518,0
12282,1995,2,249130,0
12284,1995,2,422975,0
12287,1995,E,265927,0
12372,1995,1,91115,0
12378,1995,1,284578,0
12380,1995,2,271256,0
12987,1995,1,312111,0
16369,1996,2,394266,0
28146,2010,1,486609,0
29453,2014,2,504738,0
29455,2014,E,371540,0
6107,1993,2,529215,0
6571,1993,2,482220,0
12283,1995,2,524539,0
12382,1995,2,507664,0
12383,1995,2,218854,0
12384,1995,2,1360509,0
12385,1995,2,477571,0
12387,1995,2,454296,0
12388,1995,E,374648,0
12410,1995,1,164023,0
12422,1995,2,397401,0
12423,1995,E,333061,0
12424,1995,1,524722,0
12426,1995,1,224993,0
12432,1995,1,238838,0
12433,1995,1,445832,0
12436,1995,2,272222,0
12437,1995,2,696712,0
12459,1995,2,240771,0
12465,1995,1,240483,0
12466,1995,1,500114,0
12468,1995,1,423811,0
12469,1995,1,264020,0
12476,1995,2,1556611,0
28147,2010,1,388493,0
28148,2010,1,397949,0
32008,2017,1,280424,0
444,1987,1,172957,0
12472,1995,1,856242,0
12474,1995,2,181368,0
12482,1995,E,224078,0
12483,1995,E,299363,0
12534,1995,2,381048,0
12535,1995,2,1423595,0
12567,1995,1,505260,0
12568,1995,1,99527,0
12569,1995,1,937927,0
12571,1995,1,544131,0
12574,1995,1,348056,0
12624,1995,1,429845,0
12625,1995,1,618083,0
12627,1995,1,231523,0
12632,1995,2,282880,0
12638,1995,2,295236,0
12639,1995,E,219324,0
12640,1995,E,585822,0
12645,1995,1,233639,0
12993,1995,1,228833,0
24139,2011,1,277708,0
12621,1995,1,478145,0
12626,1995,1,446929,0
12630,1995,1,667481,0
12653,1995,2,161750,0
12658,1995,E,157283,0
12718,1995,1,176875,0
12720,1995,1,224418,0
12721,1995,1,482743,0
12722,1995,2,299259,0
12725,1995,2,254067,0
12731,1995,E,318824,0
12811,1995,1,232307,0
28149,2010,1,497032,0
28150,2010,1,440137,0
30057,2015,1,446380,0
6603,1993,1,214753,0
12730,1995,2,481463,0
12840,1995,2,227030,0
12849,1995,1,120633,0
12853,1995,1,233587,0
12874,1995,1,353907,0
12949,1995,E,330240,0
12903,1995,2,281940,0
12915,1995,1,556069,0
13071,1995,1,565891,0
13073,1995,1,241920,0
13074,1995,1,561084,0
13079,1995,1,133747,0
13093,1995,2,300330,0
28151,2010,1,311014,0
28153,2010,1,216398,0
13077,1995,1,381962,0
13082,1995,1,773721,0
13083,1995,2,286563,0
13086,1995,2,385620,0
13091,1995,2,243383,0
13095,1995,E,653923,0
13156,1995,1,182700,0
13184,1995,1,578821,0
13185,1995,1,641855,0
13189,1995,2,202292,0
13212,1995,1,882991,0
13214,1995,1,222093,0
13216,1995,1,333636,0
13220,1995,2,261538,0
13223,1995,2,138815,0
28154,2010,1,339461,0
30351,2015,1,348996,0
3321,1994,2,223713,0
3378,1994,2,397061,0
13087,1995,2,906344,0
13190,1995,2,368431,0
13194,1995,2,340088,0
13196,1995,2,343197,0
13197,1995,2,220552,0
13198,1995,2,385097,0
13203,1995,2,395546,0
13204,1995,2,378410,0
13208,1995,3,275304,0
13210,1995,E,292101,0
13227,1995,2,214439,0
13228,1995,2,896522,0
13229,1995,E,299207,0
13231,1995,1,228415,0
13232,1995,1,1032072,0
13238,1995,1,315951,0
13248,1995,E,357329,0
13264,1995,2,230060,0
13370,1995,1,262296,0
13371,1995,1,210260,0
13377,1995,1,306442,0
13380,1995,2,224496,0
13504,1995,1,666122,0
18700,1998,E,383922,0
18755,1998,E,444578,0
2555,1994,1,401084,0
28156,2010,2,286746,0
4698,1994,1,640731,0
13003,1995,E,171128,0
13376,1995,1,166087,0
13443,1995,2,66142,0
13455,1995,1,224287,0
13498,1995,1,784327,0
13499,1995,1,204669,0
13501,1995,1,590655,0
13503,1995,1,1013864,0
13506,1995,1,302341,0
12717,1995,1,570358,0
13483,1995,1,532376,0
13510,1995,2,371200,0
13514,1995,2,605832,0
13517,1995,2,342256,0
13528,1995,1,298736,0
13630,1990,1,258351,0
13692,1990,2,406596,0
28157,2010,2,448000,0
28158,2010,2,623464,0
28159,2010,2,314122,0
28160,2010,2,601313,0
4285,1994,1,491886,0
13637,1990,2,411063,0
13675,1990,2,225437,0
13693,1990,2,204251,0
13695,1990,E,270524,0
13745,1990,1,250776,0
30075,2015,1,308558,0
13780,1990,1,346410,0
13829,1990,1,251951,0
30076,2015,1,377731,0
13901,1990,1,319896,0
13960,1990,1,248947,0
13964,1990,1,538567,0
13971,1990,2,246126,0
18849,1998,1,121208,0
14067,1990,2,223530,0
14070,1990,2,312111,0
14103,1990,1,227631,0
14118,1990,2,299468,0
14127,1990,1,216216,0
14137,1990,2,310988,0
30079,2015,1,161489,0
30080,2015,1,338495,0
14455,1990,2,151171,0
14495,1990,2,367882,0
13078,1995,1,520699,0
13688,1990,2,337032,0
30082,2015,1,335909,0
5171,1994,1,669100,0
16852,1997,2,899579,0
18686,1998,1,883096,0
28167,2010,3,398211,0
30083,2015,1,977006,0
12951,1995,1,231419,0
14986,1990,1,212558,0
14987,1990,1,241450,0
14989,1990,1,275801,0
14998,1990,2,764447,0
14999,1990,2,205035,0
15001,1990,2,347533,0
15003,1990,2,554971,0
15073,1990,2,371200,0
15008,1990,1,228937,0
15010,1990,1,234580,0
15028,1990,E,259448,0
15031,1990,1,231654,0
15099,1990,1,373708,0
15103,1990,2,633731,0
15106,1990,2,232542,0
15108,1990,2,310100,0
15114,1990,1,371958,0
15126,1990,2,281104,0
15133,1990,1,384914,0
15134,1990,1,218567,0
15199,1990,2,244088,0
28168,2010,3,418978,0
28169,2010,3,289358,0
30084,2015,1,646296,0
15138,1990,1,168359,0
15147,1990,1,287138,0
15155,1990,2,408947,0
15164,1990,E,283141,0
15204,1990,2,385567,0
15212,1990,1,369267,0
15221,1990,2,327837,0
15225,1990,2,362527,0
15229,1990,2,269793,0
15309,1990,2,153182,0
15314,1990,E,237375,0
15315,1990,E,214021,0
22224,2009,1,561476,0
28170,2010,3,454557,0
15403,1996,1,343719,0
15410,1996,1,312660,0
15411,1996,1,154253,0
15412,1996,1,866769,0
15413,1996,2,393561,0
15418,1996,2,410122,0
15420,1996,2,637701,0
15422,1996,E,457247,0
15438,1996,1,547762,0
22565,2009,1,242730,0
22610,2009,2,413780,0
28171,2010,3,315063,0
28172,2010,3,651337,0
15564,1996,E,294296,0
28174,2010,E,503432,0
15602,1996,1,622315,0
15614,1996,1,313678,0
15616,1996,2,197120,0
15618,1996,2,672235,0
15667,1996,1,696320,0
15668,1996,1,701806,0
15671,1996,1,319869,0
15674,1996,2,339409,0
15677,1996,2,449515,0
12931,1995,1,681509,0
15756,1996,1,400509,0
15757,1996,1,457979,0
15759,1996,1,304248,0
15866,1996,2,231053,0
30087,2015,2,325198,0
15881,1996,3,320131,0
15931,1996,2,460173,0
15934,1996,1,350485,0
30088,2015,2,429087,0
30089,2015,2,492591,0
16080,1996,2,217260,0
28165,2010,3,1083690,0
30090,2015,2,581616,0
16174,1996,E,154227,0
16178,1996,1,519432,0
16179,1996,1,222696,0
16180,1996,1,296760,0
16183,1996,1,525408,0
16188,1996,2,282432,0
30091,2015,2,527621,0
16359,1996,1,496744,0
16360,1996,1,501525,0
16362,1996,1,218540,0
16366,1996,1,280503,0
16414,1996,2,715180,0
17047,1997,2,532741,0
30092,2015,2,795115,0
30093,2015,E,298214,0
12642,1995,1,409913,0
16364,1996,1,915775,0
16378,1996,2,550792,0
16408,1996,1,223478,0
16417,1996,2,619337,0
16422,1996,E,264751,0
16428,1996,1,381675,0
16438,1996,2,212820,0
16490,1996,1,219716,0
16494,1996,1,881633,0
16495,1996,1,273998,0
16496,1996,1,203024,0
16994,1997,1,643082,0
28162,2010,2,641646,0
30094,2015,E,514273,0
16498,1996,2,260467,0
16507,1996,3,74162,0
16512,1996,3,693211,0
16610,1997,1,231471,0
16611,1997,1,313600,0
16612,1997,1,271830,0
16613,1997,1,230426,0
16614,1997,1,238707,0
16617,1997,1,444108,0
16645,1997,1,940826,0
16646,1997,1,655517,0
16647,1997,1,279667,0
16650,1997,1,307383,0
16664,1997,1,250436,0
16665,1997,1,722024,0
16667,1997,1,334681,0
16671,1997,1,223112,0
16675,1997,2,457979,0
30095,2015,1,385672,0
30096,2015,1,443324,0
6639,1993,1,602436,0
9284,1991,2,499304,0
16619,1997,2,545672,0
16621,1997,2,345626,0
16624,1997,2,449280,0
16625,1997,E,310073,0
16639,1997,2,916898,0
16642,1997,E,276245,0
16679,1997,E,361691,0
16695,1997,1,450717,0
16698,1997,1,239778,0
16713,1997,1,534518,0
16714,1997,1,766694,0
16716,1997,1,522789,0
16778,1997,1,268382,0
16779,1997,1,463203,0
16780,1997,1,491990,0
16781,1997,1,322429,0
16782,1997,1,868937,0
16785,1997,1,355605,0
16787,1997,2,222145,0
16789,1997,2,337946,0
16790,1997,2,668761,0
16791,1997,2,416000,0
16795,1997,2,274887,0
16796,1997,E,306547,0
19041,1999,1,525270,0
19062,1999,2,602697,0
30097,2015,1,805799,0
30099,2015,1,536947,0
12631,1995,2,822047,0
16792,1997,2,756898,0
16820,1997,1,357120,0
16830,1997,2,205558,0
16838,1997,1,203990,0
16842,1997,1,340558,0
16844,1997,1,287242,0
16845,1997,1,943491,0
16846,1997,2,181029,0
16850,1997,2,312059,0
16851,1997,2,194116,0
16857,1997,E,188108,0
16950,1997,1,382407,0
22234,2009,2,1002736,0
16996,1997,1,299154,0
16997,1997,1,181499,0
16998,1997,1,568869,0
17007,1997,2,226847,0
17008,1997,2,831896,0
17009,1997,E,306991,0
17010,1997,E,169822,0
17043,1997,2,227370,0
17044,1997,2,267494,0
17049,1997,E,205322,0
30101,2015,1,421068,0
5014,1994,1,285806,0
5124,1994,1,643291,0
17252,1997,2,220160,0
17255,1997,E,487419,0
23297,2010,1,518557,0
32053,2017,1,187298,0
17293,1997,2,638224,0
17304,1997,1,641280,0
17314,1997,2,498260,0
17336,1997,2,285780,0
17339,1997,1,385228,0
17342,1997,1,675944,0
17343,1997,1,361117,0
17344,1997,1,397923,0
17350,1997,2,236251,0
17355,1997,2,773329,0
17357,1997,E,180506,0
17364,1997,1,287451,0
17367,1997,1,458240,0
17371,1997,2,533864,0
17375,1997,2,143438,0
17379,1997,3,404637,0
17381,1997,3,988160,0
7370,1993,1,213943,0
13200,1995,2,295027,0
17354,1997,2,288784,0
17410,1997,E,708101,0
17496,1997,1,552699,0
17501,1997,1,407667,0
17508,1997,E,417463,0
17518,1997,1,708780,0
17524,1997,2,482691,0
17529,1997,1,209894,0
17531,1997,1,584908,0
24051,2011,1,347115,0
29504,2014,1,181473,0
4721,1994,1,317074,0
17590,1997,1,425874,0
17607,1997,2,436376,0
17610,1997,E,158720,0
29506,2014,1,350276,0
29508,2014,1,731063,0
32059,2017,1,772833,0
32062,2017,2,951145,0
4643,1994,1,267363,0
17665,1997,E,644859,0
17771,1997,1,437577,0
17779,1997,2,716878,0
17781,1997,2,604682,0
17782,1997,2,311171,0
17784,1997,E,412238,0
17786,1997,1,278883,0
17789,1997,1,229068,0
15402,1996,1,371984,0
17856,1998,1,545829,0
17858,1998,1,801358,0
17862,1998,1,444839,0
17869,1998,E,399882,0
17925,1998,1,224340,0
17928,1998,1,102217,0
17929,1998,1,283455,0
17930,1998,2,328385,0
17938,1998,3,103967,0
17971,1998,1,234005,0
17986,1998,2,158694,0
17996,1998,1,507063,0
32065,2017,2,248242,0
3703,1994,1,456882,0
17989,1998,1,246518,0
17994,1998,1,300382,0
18003,1998,E,193750,0
18106,1998,1,194978,0
32068,2017,2,486008,0
3920,1994,2,258952,0
18001,1998,E,274651,0
2575,1994,1,490240,0
2580,1994,1,225646,0
2718,1994,1,276872,0
2779,1994,1,380056,0
2972,1994,1,453355,0
32066,2017,2,701492,0
32071,2017,E,343354,0
3324,1994,1,329247,0
7302,1993,1,304091,0
7413,1993,1,436323,0
7631,1993,2,253309,0
7641,1993,1,617143,0
7645,1993,2,738769,0
7647,1993,2,198713,0
30112,2015,E,410854,0
7219,1993,1,225672,0
18391,1998,E,265143,0
30109,2015,2,715938,0
18554,1998,1,260023,0
21130,2003,2,191687,0
29528,2014,1,237976,0
31722,2016,1,733283,0
7229,1993,2,227553,0
18685,1998,1,369084,0
18689,1998,1,461166,0
18699,1998,E,599902,0
18741,1998,1,246178,0
18752,1998,2,1085440,0
18754,1998,E,144927,0
7232,1993,E,326008,0
18877,1998,1,345913,0
18879,1998,1,524539,0
18885,1998,2,541362,0
18959,1998,2,579318,0
2861,1994,E,263184,0
29530,2014,1,944248,0
7145,1993,E,258247,0
18847,1998,2,389042,0
18961,1998,2,293590,0
19009,1998,1,483918,0
19037,1999,1,685714,0
19040,1999,1,410044,0
19049,1999,E,235337,0
19057,1999,1,423027,0
29531,2014,1,384705,0
19048,1999,E,411820,0
19064,1999,E,594834,0
19131,1999,E,248973,0
19168,1999,1,256758,0
19214,1999,1,630596,0
19219,1999,2,212167,0
29532,2014,1,522214,0
7590,1993,E,159556,0
19202,1999,1,582139,0
19208,1999,1,162064,0
19224,1999,2,542354,0
19235,1999,2,279980,0
19237,1999,2,836336,0
19258,1999,1,890331,0
19260,1999,1,308193,0
19262,1999,2,906371,0
19271,1999,E,232464,0
19417,1999,1,201326,0
29536,2014,2,472895,0
3930,1994,2,583576,0
19216,1999,2,336771,0
19635,1999,1,540839,0
19636,1999,1,960784,0
19637,1999,1,252421,0
19638,1999,1,525767,0
19640,1999,1,464248,0
19641,1999,2,814002,0
19643,1999,2,457613,0
19644,1999,2,433371,0
24358,2010,2,1026900,0
29502,2014,1,411037,0
3924,1994,2,84297,0
19647,1999,2,385567,0
19648,1999,2,888242,0
19649,1999,2,240327,0
19672,1999,1,305659,0
4076,1994,1,777404,0
19871,1999,2,698018,0
24760,2011,1,601966,0
30127,2015,E,478380,0
19909,1999,2,542067,0
20008,1999,1,508709,0
20078,1999,1,641280,0
20079,1999,1,534178,0
30128,2015,1,451318,0
10448,1991,1,432353,0
1376,1992,1,546273,0
20077,1999,1,554318,0
20087,1999,2,715572,0
20112,1999,2,231314,0
20117,1999,E,372846,0
20255,2000,1,485956,0
20286,2000,1,156134,0
24853,2011,1,241789,0
30129,2015,1,484258,0
30130,2015,1,374936,0
30131,2015,1,661290,0
30132,2015,1,573753,0
30363,2015,2,629760,0
20012,1999,2,473913,0
20261,2000,1,403226,0
20263,2000,2,698802,0
20267,2000,E,784536,0
20268,2000,1,533081,0
20269,2000,1,240222,0
20274,2000,2,876330,0
20280,2000,2,602514,0
20281,2000,E,487053,0
20283,2000,1,234553,0
20285,2000,1,215745,0
20288,2000,1,411690,0
20303,2000,2,1225953,0
20358,2000,1,588095,0
20359,2000,1,624170,0
20293,2000,1,762096,0
20295,2000,2,671556,0
20296,2000,2,521509,0
20304,2000,E,485486,0
20362,2000,1,699768,0
20368,2000,2,293094,0
20427,2000,1,518766,0
20433,2000,1,346279,0
20449,2000,1,334028,0
30135,2015,1,180062,0
30136,2015,1,283951,0
20530,2000,1,481176,0
20537,2000,1,492278,0
20539,2000,2,507246,0
20540,2000,2,610351,0
20545,2000,2,346488,0
20547,2000,E,514952,0
20551,2000,1,790779,0
20553,2000,1,192313,0
20554,2000,1,394397,0
20564,2000,2,504686,0
20565,2000,2,160758,0
20566,2000,2,448000,0
20587,2000,1,479869,0
30137,2015,1,436872,0
30158,2015,1,369607,0
32089,2017,1,180611,0
20549,2000,1,771291,0
20562,2000,2,703765,0
20619,2000,2,297143,0
20620,2000,2,359628,0
20621,2000,2,826227,0
20660,2000,1,207229,0
20662,2000,1,268591,0
20663,2000,1,459703,0
20664,2000,1,313861,0
20665,2000,1,339069,0
20672,2000,2,893597,0
20676,2000,E,477100,0
20677,2000,1,204722,0
30162,2015,2,326531,0
20823,2000,2,617822,0
27253,2013,2,1352725,0
30372,2015,1,221727,0
30827,2016,1,542433,0
20864,2000,1,348761,0
20963,2000,1,371513,0
20965,2000,1,190851,0
20966,2000,1,572108,0
20967,2000,1,339958,0
20970,2000,2,217496,0
20973,2000,2,1037296,0
20974,2000,2,411429,0
20977,2000,2,398498,0
20981,2000,1,683755,0
20986,2000,1,395624,0
1363,1992,2,448888,0
20971,2000,2,632294,0
20976,2000,2,312869,0
20978,2000,E,373394,0
20990,2000,2,563304,0
21054,2003,2,724846,0
21093,2003,2,288078,0
21146,2003,1,80784,0
7512,1993,2,160209,0
16945,1997,1,322821,0
17976,1998,1,658756,0
21246,2003,1,593554,0
21259,2003,2,646165,0
21276,2003,1,55066,0
21282,2003,1,181394,0
21392,2003,1,181760,0
30145,2015,2,318668,0
7043,1993,1,362553,0
21290,2003,2,634567,0
21367,2003,2,265691,0
30146,2015,2,420362,0
12723,1995,2,808934,0
21535,2003,1,569365,0
21553,2003,E,332565,0
21567,2003,E,226011,0
21575,2003,1,554214,0
21577,2003,2,1293244,0
21603,2003,1,458214,0
21604,2003,1,471980,0
21609,2003,1,621897,0
21613,2003,2,632189,0
21618,2003,E,454113,0
30365,2015,E,318824,0
21589,2003,1,698436,0
21593,2003,1,462315,0
21595,2003,2,326478,0
21607,2003,1,748722,0
21610,2003,1,743001,0
21614,2003,2,689424,0
21619,2003,E,254824,0
21653,2003,2,69068,0
30149,2015,2,364304,0
21818,2004,2,167352,0
21849,2004,1,297378,0
30150,2015,2,221623,0
30151,2015,E,447922,0
6887,1993,1,364251,0
20968,2000,1,1017182,0
21075,2003,2,888999,0
21962,2004,2,194795,0
21969,2004,E,336927,0
31800,2016,3,439589,0
22082,2004,2,714684,0
22084,2009,1,432379,0
22085,2009,1,559020,0
22088,2009,1,467357,0
22139,2009,1,316552,0
22145,2009,1,715598,0
22147,2009,1,356963,0
22203,2009,1,440660,0
22205,2009,1,995030,0
22209,2009,1,1034684,0
22210,2009,1,659409,0
22155,2009,1,226664,0
22156,2009,1,383634,0
22206,2009,1,609202,0
22208,2009,1,468010,0
22212,2009,2,501211,0
22216,2009,2,580780,0
22219,2009,E,321384,0
22221,2009,E,222772,0
22222,2009,1,285571,0
22223,2009,1,309290,0
22225,2009,1,594730,0
22228,2009,1,179487,0
22232,2009,1,412996,0
22235,2009,2,638668,0
22236,2009,2,470988,0
22237,2009,2,374909,0
22238,2009,2,429349,0
22239,2009,2,367125,0
22243,2009,E,230896,0
22244,2009,1,676519,0
22249,2009,1,394945,0
22250,2009,1,325433,0
30152,2015,1,534779,0
16794,1997,2,836415,0
19045,1999,2,742557,0
22351,2009,1,541231,0
22352,2009,1,183824,0
22353,2009,1,311641,0
22354,2009,1,344581,0
22356,2009,1,195944,0
22360,2009,1,547553,0
22362,2009,1,429322,0
22364,2009,2,750054,0
22371,2009,2,613642,0
22373,2009,E,304797,0
22381,2009,1,137038,0
22384,2009,1,908408,0
22400,2009,1,416627,0
22460,2009,1,292519,0
30153,2015,1,532663,0
30154,2015,1,190302,0
22468,2009,1,319321,0
22469,2009,1,164075,0
22559,2009,E,295811,0
22574,2009,1,464980,0
22816,2009,2,297770,0
30156,2015,1,483265,0
22571,2009,1,382824,0
22587,2009,E,446798,0
22604,2009,2,409913,0
22607,2009,2,449881,0
22609,2009,2,482691,0
22611,2009,2,172095,0
22612,2009,2,405734,0
22613,2009,2,598779,0
22615,2009,1,223869,0
22622,2009,1,514456,0
22637,2009,2,411873,0
22649,2009,1,450456,0
22651,2009,1,231680,0
22652,2009,1,165904,0
22655,2009,1,708049,0
22656,2009,1,379533,0
22657,2009,1,483318,0
22661,2009,2,722599,0
22663,2009,2,528771,0
22669,2009,1,468062,0
22670,2009,1,517042,0
22671,2009,1,531043,0
22674,2009,1,438047,0
22679,2009,1,478589,0
22680,2009,2,392046,0
22682,2009,2,486060,0
22683,2009,2,688039,0
22684,2009,2,281051,0
22687,2009,2,466051,0
22688,2009,2,270054,0
22689,2009,2,778057,0
19426,1999,2,700735,0
22667,2009,E,360803,0
22675,2009,1,536059,0
22799,2009,1,532637,0
22802,2009,1,434547,0
22803,2009,1,714762,0
22806,2009,1,295288,0
22808,2009,1,656248,0
22809,2009,2,490371,0
22810,2009,2,316212,0
22811,2009,2,698462,0
22813,2009,2,716487,0
22817,2009,2,407954,0
22818,2009,2,333636,0
22823,2009,1,306599,0
22847,2009,1,471667,0
22860,2009,E,523389,0
22882,2009,1,482795,0
22883,2009,1,299050,0
22904,2009,1,144274,0
30159,2015,1,499696,0
13519,1995,1,332931,0
22846,2009,1,610194,0
22854,2009,2,459598,0
22884,2009,1,237976,0
