id,Song,Year,Set,Duration,Cluster
12670,Gumbo,1995,2,324598,5
12671,Sparkle,1995,2,220813,5
12672,Suzy Greenberg,1995,2,387762,5
6603,The Landlady,1993,1,214753,5
12662,Reba,1995,1,811624,5
12664,Stash,1995,1,775602,5
12734,Rift,1995,1,354325,5
12747,Harry Hood,1995,2,974498,5
12810,Stash,1995,1,810475,5
12815,David Bowie,1995,1,889443,5
12735,Free,1995,1,552124,5
12806,Poor Heart,1995,1,159321,5
12808,Rift,1995,1,348317,5
12813,Theme From the Bottom,1995,1,555363,5
12817,Cars Trucks Buses,1995,2,220134,5
12818,Bathtub Gin,1995,2,527177,5
12825,Run Like an Antelope,1995,2,677224,5
12826,A Day in the Life,1995,E,304614,5
12829,Foam,1995,1,427389,5
30349,Bouncing Around the Room,2015,1,224157,5
11492,Golgi Apparatus,1989,1,299912,5
12744,David Bowie,1995,2,1006942,5
11484,Suzy Greenberg,1989,1,326740,5
12807,Wolfman's Brother,1995,1,312242,5
12809,Night Moves,1995,1,109349,5
12869,Ya Mar,1995,1,475611,5
12870,Stash,1995,1,766903,5
12872,Reba,1995,1,828056,5
12874,Rift,1995,1,353907,5
12878,Poor Heart,1995,2,168046,5
12891,Mound,1995,1,345626,5
31157,Scents and Subtle Sounds,2016,2,483109,5
12851,The Horse,1995,1,81998,5
12852,Silent in the Morning,1995,1,319896,5
12880,Theme From the Bottom,1995,2,579918,5
12887,A Day in the Life,1995,E,303987,5
12837,You Enjoy Myself,1995,1,1219971,5
12934,Prince Caspian,1995,1,172774,5
12935,Split Open and Melt,1995,1,667167,5
12936,Fluffhead,1995,1,885864,5
12940,Uncle Pen,1995,2,258873,5
12942,Wilson,1995,2,349884,5
12841,Harry Hood,1995,2,866508,5
12911,Reba,1995,1,926354,5
12913,Prince Caspian,1995,1,170344,5
12914,Uncle Pen,1995,1,262139,5
12916,Keyboard Army,1995,2,79961,5
12925,David Bowie,1995,2,876669,5
11093,Alumni Blues > Letter to Jimmy Page > Alumni Blues,1989,1,381597,5
12898,Cars Trucks Buses,1995,2,229355,5
12921,You Enjoy Myself,1995,2,1386893,5
124,Peaches en Regalia,1986,1,241607,5
170,Fire,1987,2,232046,5
171,Suzy Greenberg,1987,2,423053,5
7878,Alumni Blues > Letter to Jimmy Page > Alumni Blues,1988,1,493087,5
7910,Suzy Greenberg,1988,1,320418,5
8181,Dinner and a Movie,1988,1,217182,5
2327,It's Ice,1992,1,479373,5
2431,It's Ice,1992,1,464118,5
2943,Halley's Comet,1994,1,334289,5
13118,Ya Mar,1995,1,572839,5
13119,Sample in a Jar,1995,1,291762,5
13121,The Wedge,1995,1,279850,5
13123,Free,1995,1,566962,5
13127,Chalk Dust Torture,1995,1,531827,5
13130,Cars Trucks Buses,1995,2,219820,5
13136,Crossroads,1995,2,169117,5
21678,Wolfman's Brother,2003,1,663380,5
2725,It's Ice,1994,1,567798,5
13131,Mike's Song,1995,2,882051,5
13137,Fire,1995,E,293016,5
13157,Poor Heart,1995,1,139180,5
13158,Julius,1995,1,491442,5
21487,Back on the Train,2003,1,565002,5
2660,It's Ice,1994,1,552046,5
3516,It's Ice,1994,2,620304,5
4647,Harpua > The Vibration of Life > Harpua,1994,1,891063,5
13120,Divided Sky,1995,1,969169,5
13134,Weekapaug Groove,1995,2,570984,5
13135,Suzy Greenberg,1995,2,312764,5
13160,Cars Trucks Buses,1995,1,216189,5
13182,Ya Mar,1995,1,496091,5
13185,Guyute,1995,1,641855,5
13102,Silent in the Morning,1995,1,351974,5
13103,Demand,1995,1,112431,5
13111,Bouncing Around the Room,1995,2,219429,5
13162,Silent in the Morning,1995,1,317309,5
13164,NICU,1995,1,329953,5
13178,Funky Bitch,1995,E,322926,5
13174,Shaggy Dog,1995,2,166792,5
13218,Fee,1995,1,331494,5
30351,Waiting All Night,2015,1,348996,5
13170,The Mango Song,1995,2,405838,5
13249,Bouncing Around the Room,1995,1,256340,5
13250,Runaway Jim,1995,1,534674,5
13252,The Old Home Place,1995,1,176744,5
13256,Guyute,1995,1,654629,5
13257,Cavern,1995,1,297038,5
13175,Possum,1995,2,662805,5
13187,Harpua,1995,1,861597,5
13242,The Lizards,1995,2,665809,5
2555,Scent of a Mule,1994,1,401084,5
13364,Ha Ha Ha,1995,2,92291,5
13555,Fee,1995,E,328124,5
18632,Sleeping Monkey,1998,E,350198,5
18660,Runaway Jim,1998,2,714475,5
18708,Water in the Sky,1998,1,269793,5
10580,It's Ice,1991,2,550531,5
13264,Sparkle,1995,2,230060,5
13350,Cars Trucks Buses,1995,1,243984,5
13358,Guyute,1995,1,615053,5
13371,Bouncing Around the Room,1995,1,210260,5
13380,Sparkle,1995,2,224496,5
13381,Free,1995,2,578168,5
13504,Guyute,1995,1,666122,5
4698,Foam,1994,1,640731,5
13353,Horn,1995,1,219350,5
13354,Mound,1995,1,339827,5
13355,Ya Mar,1995,1,505208,5
13357,Timber (Jerry),1995,1,420336,5
13361,David Bowie,1995,2,1003677,5
13363,Uncle Pen,1995,2,254041,5
13330,The Wedge,1995,E,255765,5
13365,Harry Hood,1995,2,919040,5
13372,Reba,1995,1,949029,5
13382,I'm So Tired,1995,2,132493,5
18592,Scent of a Mule,1998,1,354220,5
26152,Scarlet Begonias,1983,2,558420,5
13368,Possum,1995,2,494994,5
13393,Rift,1995,1,346044,5
13394,Stash,1995,1,818834,5
13396,It's Ice,1995,1,647967,5
31232,Backwards Down the Number Line,2016,2,470413,5
13399,The Squirming Coil,1995,1,689502,5
13402,The Curtain,1995,2,365061,5
13404,Billy Breathes,1995,2,339278,5
13407,Suzy Greenberg,1995,2,401685,5
13416,Guyute,1995,1,622289,5
13498,Stash,1995,1,784327,5
13499,Dinner and a Movie,1995,1,204669,5
13501,Foam,1995,1,590655,5
13392,Poor Heart,1995,1,229590,5
13425,Ya Mar,1995,2,598648,5
13454,The Curtain,1995,1,366289,5
13455,Sparkle,1995,1,224287,5
13478,Billy Breathes,1995,1,331520,5
13484,Timber (Jerry),1995,2,482612,5
13406,Harry Hood,1995,2,920790,5
13462,Theme From the Bottom,1995,2,623595,5
2560,It's Ice,1994,1,624431,5
30353,Devotion To a Dream,2015,1,360124,5
13541,Guyute,1995,1,642482,5
4558,It's Ice,1994,1,590994,5
13514,Run Like an Antelope,1995,2,605832,5
30358,Reba,2015,2,820820,5
13171,It's Ice,1995,2,290168,5
4307,Fast Enough for You,1994,1,390975,5
13667,La Grange,1990,1,335935,5
13670,Fly Famous Mockingbird,1990,1,366263,5
13692,Possum,1990,2,406596,5
13675,Bouncing Around the Room,1990,2,225437,5
21173,The Squirming Coil,2003,E2,564384,5
13637,AC/DC Bag,1990,2,411063,5
13639,My Sweet One,1990,2,141453,5
13709,Slave to the Traffic Light,1990,1,438073,5
6341,Colonel Forbin's Ascent,1993,1,490318,5
13795,Possum,1990,1,404297,5
13800,You Enjoy Myself,1990,1,924395,5
13801,Golgi Apparatus,1990,1,286694,5
13804,AC/DC Bag,1990,2,407771,5
13810,Weekapaug Groove,1990,E,414276,5
13814,Bouncing Around the Room,1990,1,231471,5
13774,Possum,1990,2,452598,5
13785,Golgi Apparatus,1990,2,289541,5
13790,Possum,1990,2,496457,5
13794,Whipping Post,1990,E,528405,5
13799,Bouncing Around the Room,1990,1,221518,5
6917,My Mind's Got a Mind of its Own,1993,1,138371,5
13876,Possum,1990,1,432771,5
7152,My Mind's Got a Mind of its Own,1993,1,140904,5
13827,Dinner and a Movie,1990,1,215406,5
13820,David Bowie,1990,1,743184,5
13831,Run Like an Antelope,1990,1,633287,5
13994,Avenu Malkenu,1990,1,181551,5
12977,David Bowie,1995,1,1070028,5
13984,Rocky Top,1990,1,168438,5
13992,Suzy Greenberg,1990,1,282488,5
13998,Weekapaug Groove,1990,1,383530,5
14001,Possum,1990,1,539925,5
18849,Rock and Roll Part Two,1998,1,121208,5
14029,Walk Away,1990,1,236878,5
14019,Bouncing Around the Room,1990,1,244767,5
14020,My Sweet One,1990,1,131736,5
14025,Run Like an Antelope,1990,1,676180,5
14033,Suzy Greenberg,1990,1,310518,5
14006,Dinner and a Movie,1990,2,218175,5
14009,Ya Mar,1990,2,415974,5
14010,Split Open and Melt,1990,2,519784,5
14013,AC/DC Bag,1990,2,439171,5
14014,David Bowie,1990,2,611474,5
14039,Mike's Song,1990,2,388624,5
14121,David Bowie,1990,1,636395,5
14122,My Sweet One,1990,1,144640,5
14124,AC/DC Bag,1990,1,359889,5
14125,The Squirming Coil,1990,1,344372,5
14075,David Bowie,1990,1,683024,5
14105,Suzy Greenberg,1990,1,311510,5
10772,It's Ice,1991,1,521561,5
14149,AC/DC Bag,1990,1,348186,5
14164,Cavern,1990,1,320366,5
11113,Halley's Comet,1989,1,326922,5
14127,Walk Away,1990,1,216216,5
14129,Possum,1990,1,494524,5
14130,Tweezer,1990,1,566622,5
14133,Weekapaug Groove,1990,1,385620,5
14151,Rocky Top,1990,1,146103,5
14157,Bouncing Around the Room,1990,1,233979,5
14131,Mike's Song,1990,1,359602,5
14171,Mike's Song,1990,2,410567,5
4230,Weekapaug Groove,1994,2,706795,5
6401,Weekapaug Groove,1993,2,621558,5
14189,Suzy Greenberg,1990,1,349283,5
14211,Dinner and a Movie,1990,1,208039,5
14216,Weekapaug Groove,1990,1,344633,5
14199,Tweezer,1990,2,607869,5
14214,Mike's Song,1990,1,358269,5
14437,Possum,1990,1,509231,5
14195,Uncle Pen,1990,2,252682,5
14218,My Sweet One,1990,2,154593,5
14257,Avenu Malkenu,1990,1,194717,5
14258,Bouncing Around the Room,1990,1,242756,5
14265,Runaway Jim,1990,2,403722,5
14273,Weekapaug Groove,1990,2,408921,5
14330,Bouncing Around the Room,1990,1,230713,5
14332,Uncle Pen,1990,1,251376,5
14268,Tweezer,1990,2,583889,5
31242,Tube,2016,1,368112,5
32368,Free,2017,3,502491,5
12981,The Lizards,1995,2,610900,5
14386,Bouncing Around the Room,1990,2,252212,5
14411,Mike's Song,1990,E,377339,5
14439,Dinner and a Movie,1990,1,208744,5
14440,Bouncing Around the Room,1990,1,236016,5
14441,Caravan,1990,1,434651,5
14443,Tweezer,1990,1,692532,5
14445,Uncle Pen,1990,1,260911,5
14448,Suzy Greenberg,1990,1,329300,5
14543,Uncle Pen,1990,1,241998,5
14608,Avenu Malkenu,1990,1,200229,5
6701,Buried Alive,1993,2,127791,5
14446,Divided Sky,1990,1,723461,5
14501,The Chase,1990,1,75259,5
31244,It's Ice,2016,1,546744,5
3893,Stash,1994,1,749767,5
14509,Dinner and a Movie,1990,2,215353,5
14512,Uncle Pen,1990,2,254224,5
14614,Runaway Jim,1990,1,367047,5
5171,Stash,1994,1,669100,5
14624,Paul and Silas,1990,1,237140,5
14655,The Squirming Coil,1990,2,364016,5
14656,Buried Alive,1990,2,160313,5
14659,Cavern,1990,2,296516,5
14663,Goin' Down Slow,1990,E,431412,5
12646,My Mind's Got a Mind of its Own,1995,1,149368,5
14651,Mike's Song,1990,1,369032,5
13253,It's Ice,1995,1,534700,5
13808,Mike's Song,1990,E,432248,5
14687,You Enjoy Myself,1990,E,1011069,5
15919,It's Ice,1996,1,517094,5
16116,Colonel Forbin's Ascent,1996,1,495125,5
14994,Fee,1990,2,332382,5
30360,Ghost,2015,2,627801,5
7586,My Mind's Got a Mind of its Own,1993,2,141479,5
18686,Mike's Song,1998,1,883096,5
18760,It's Ice,1998,1,588069,5
20448,Wolfman's Brother,2000,1,685009,5
12950,AC/DC Bag,1995,1,547866,5
18470,David Bowie,1998,3,1496085,5
12951,Cars Trucks Buses,1995,1,231419,5
15737,Gumbo,1996,1,315141,5
15778,Possum,1996,1,696712,5
14937,Uncle Pen,1990,1,265143,5
14985,You Enjoy Myself,1990,1,950100,5
14986,Dinner and a Movie,1990,1,212558,5
14988,Uncle Pen,1990,1,298266,5
14989,Cavern,1990,1,275801,5
14992,Golgi Apparatus,1990,1,283324,5
14999,Paul and Silas,1990,2,205035,5
14993,Possum,1990,2,579709,5
15009,Divided Sky,1990,1,741642,5
15015,Cavern,1990,1,278073,5
15018,Suzy Greenberg,1990,2,343562,5
15020,Fly Famous Mockingbird,1990,2,360333,5
15022,Foam,1990,2,537966,5
14979,Mike's Song,1990,2,362658,5
15011,Mike's Song,1990,1,354717,5
12954,Sparkle,1995,1,219167,5
15160,Runaway Jim,1990,2,381100,5
24268,Cities,2010,1,415582,5
32354,"My Friend, My Friend",2017,1,372976,5
15289,You Enjoy Myself,1990,2,1085597,5
15363,Guyute,1996,1,625580,5
15371,Reba,1996,2,816457,5
15834,Tela,1996,1,395729,5
12958,It's Ice,1995,1,571324,5
12959,Tela,1995,1,402547,5
12961,Reba,1995,2,953626,5
15473,Cars Trucks Buses,1996,1,264934,5
15494,Ya Mar,1996,1,581016,5
15603,Waste,1996,1,356127,5
15475,Poor Heart,1996,1,143752,5
15476,Taste,1996,1,501211,5
15479,Guelah Papyrus,1996,1,363468,5
15491,Llama,1996,2,296072,5
15492,Waste,1996,E,336901,5
16141,NICU,1996,1,328046,5
15441,Mound,1996,1,343171,5
15488,Tweezer,1996,2,762671,5
12962,Rift,1995,2,345783,5
15496,Foam,1996,1,609776,5
15498,Mound,1996,1,363860,5
15500,Fee,1996,1,304666,5
15501,Taste,1996,1,489665,5
15503,David Bowie,1996,2,1110204,5
15504,A Day in the Life,1996,2,287138,5
15505,Bathtub Gin,1996,2,1314795,5
12001,Runaway Jim,1995,2,1120078,5
15510,The Squirming Coil,1996,E,699089,5
15524,Fly Famous Mockingbird,1996,2,325825,5
15529,Bouncing Around the Room,1996,E,236147,5
15552,Sparkle,1996,1,230269,5
15565,Runaway Jim,1996,1,658181,5
15499,Stash,1996,1,861048,5
15561,A Day in the Life,1996,1,259422,5
15569,Llama,1996,1,486060,5
15573,Scent of a Mule,1996,1,530077,5
31781,Kill Devil Falls,2016,1,440947,5
15566,Stash,1996,1,651389,5
15567,Sparkle,1996,1,238916,5
15582,Sample in a Jar,1996,1,319321,5
15616,Bouncing Around the Room,1996,2,197120,5
15617,Also Sprach Zarathustra,1996,2,267494,5
15583,Divided Sky,1996,1,760451,5
15584,Bouncing Around the Room,1996,1,261590,5
15585,The Curtain,1996,1,375850,5
15586,Tweezer,1996,1,724793,5
15588,Uncle Pen,1996,1,251951,5
15589,Cavern,1996,1,263445,5
15590,Run Like an Antelope,1996,1,602802,5
15591,Suzy Greenberg,1996,1,361064,5
15602,Split Open and Melt,1996,1,622315,5
15627,Divided Sky,1996,1,828056,5
15630,Ya Mar,1996,1,587964,5
15651,Sample in a Jar,1996,1,297091,5
15653,Runaway Jim,1996,1,391863,5
15654,Cavern,1996,1,236748,5
15659,Fire,1996,1,229669,5
15661,Chalk Dust Torture,1996,1,367386,5
15666,Fast Enough for You,1996,1,396617,5
12929,Ya Mar,1995,1,513959,5
12967,A Day in the Life,1995,E,287060,5
15629,Split Open and Melt,1996,1,632216,5
15631,Funky Bitch,1996,1,514429,5
15632,Taste,1996,1,379951,5
15637,Prince Caspian,1996,2,417672,5
15642,NICU,1996,2,370599,5
15644,Suzy Greenberg,1996,2,381153,5
15645,David Bowie,1996,3,965904,5
15647,Free,1996,3,399673,5
15734,AC/DC Bag,1996,1,551027,5
22699,Wolfman's Brother,2009,1,537548,5
15638,Mike's Song,1996,2,445858,5
15656,Reba,1996,1,648542,5
15658,Split Open and Melt,1996,1,498599,5
15660,Funky Bitch,1996,1,285858,5
15727,Poor Heart,1996,1,144771,5
15743,Runaway Jim,1996,2,529868,5
15745,Sparkle,1996,2,221440,5
15696,Runaway Jim,1996,1,465424,5
15697,Foam,1996,1,694779,5
15699,Waste,1996,1,320157,5
15701,The Squirming Coil,1996,1,520359,5
15710,Silent in the Morning,1996,1,305110,5
15722,Simple,1996,2,397296,5
15691,Bouncing Around the Room,1996,1,194638,5
15790,Poor Heart,1996,1,142994,5
15791,AC/DC Bag,1996,1,596950,5
15792,Fee,1996,1,332121,5
15797,Rift,1996,1,359706,5
15798,Bathtub Gin,1996,1,746397,5
12930,Also Sprach Zarathustra,1995,1,208170,5
15760,Poor Heart,1996,1,182831,5
15762,Sample in a Jar,1996,1,300173,5
15766,Harry Hood,1996,1,626181,5
15767,Cavern,1996,1,271099,5
15769,Ya Mar,1996,1,466416,5
15772,Poor Heart,1996,1,136202,5
15774,Theme From the Bottom,1996,1,508944,5
15775,Golgi Apparatus,1996,1,271595,5
15776,Tweezer,1996,1,755775,5
15803,Free,1996,2,471432,5
15808,Harry Hood,1996,2,923873,5
15757,Julius,1996,1,457979,5
15758,You Enjoy Myself,1996,1,939442,5
15759,Golgi Apparatus,1996,1,304248,5
15763,It's Ice,1996,1,331416,5
15813,Split Open and Melt,1996,1,760660,5
15833,Tube,1996,1,240248,5
15836,Fast Enough for You,1996,1,412630,5
15846,Lifeboy,1996,2,476395,5
15866,Sparkle,1996,2,231053,5
15869,Waste,1996,2,307043,5
15779,Runaway Jim,1996,2,593580,5
15780,Simple,1996,2,405342,5
15781,Taste,1996,2,393456,5
15782,Free,1996,2,441313,5
15786,Silent in the Morning,1996,2,313496,5
15787,Run Like an Antelope,1996,2,801541,5
15838,Punch You In the Eye,1996,1,481463,5
15840,Glide,1996,1,260101,5
15849,Waste,1996,2,326766,5
15851,Strange Design,1996,2,244376,5
15853,David Bowie,1996,2,943595,5
15855,Rocky Top,1996,E,165329,5
15788,Punch You In the Eye,1996,E,574093,5
15816,Weigh,1996,1,301923,5
15820,The Oh Kee Pa Ceremony,1996,1,106423,5
15823,Sparkle,1996,2,216320,5
15825,Prince Caspian,1996,2,319922,5
15829,Golgi Apparatus,1996,2,276820,5
15835,Maze,1996,1,665339,5
15911,Cars Trucks Buses,1996,1,232281,5
15912,Down with Disease,1996,1,626678,5
15913,Wilson,1996,1,270864,5
15915,Poor Heart,1996,1,149682,5
15916,Billy Breathes,1996,1,306390,5
15824,Simple,1996,2,518557,5
15917,Mound,1996,1,340924,5
15924,Taste,1996,2,455079,5
15929,Run Like an Antelope,1996,2,683102,5
15930,The Squirming Coil,1996,2,557558,5
15932,Waste,1996,E,373734,5
15864,David Bowie,1996,1,771657,5
15879,Also Sprach Zarathustra,1996,3,388389,5
15881,NICU,1996,3,320131,5
15926,Simple,1996,2,946286,5
15991,Cars Trucks Buses,1996,1,215693,5
15992,The Sloth,1996,1,218305,5
15875,Simple,1996,2,362893,5
15970,Rift,1996,1,357930,5
15974,Gumbo,1996,1,303595,5
15979,Sparkle,1996,2,217522,5
15980,Slave to the Traffic Light,1996,2,638119,5
15987,Fee,1996,E,333061,5
15938,Talk,1996,1,229016,5
15943,Ya Mar,1996,2,474096,5
15983,Fluffhead,1996,2,866926,5
15982,Split Open and Melt,1996,2,714449,5
15996,Stash,1996,1,797492,5
16050,Makisupa Policeman,1996,1,387082,5
16052,Billy Breathes,1996,1,312137,5
16053,Mound,1996,1,359811,5
16054,Guelah Papyrus,1996,1,325538,5
31783,My Soul,2016,1,474253,5
16033,Foam,1996,1,587102,5
16036,Rift,1996,1,362580,5
3770,Slave to the Traffic Light,1994,2,731298,5
6824,You Enjoy Myself,1993,2,1286661,5
16001,Wolfman's Brother,1996,2,320653,5
16002,Reba,1996,2,720274,5
16007,The Horse,1996,2,80953,5
16009,David Bowie,1996,2,744072,5
16088,Punch You In the Eye,1996,1,502544,5
16110,Sanity,1996,1,361064,5
16117,Fly Famous Mockingbird,1996,1,440477,5
16089,AC/DC Bag,1996,1,544679,5
16095,Talk,1996,1,196519,5
16098,Chalk Dust Torture,1996,2,371670,5
16100,Bathtub Gin,1996,2,580963,5
16101,Rift,1996,2,331729,5
16103,Ya Mar,1996,2,565995,5
16105,Fluffhead,1996,2,913319,5
16108,Possum,1996,E,713509,5
16281,Taste,1996,1,507664,5
16062,NICU,1996,2,300669,5
16094,Split Open and Melt,1996,1,832470,5
16165,The Curtain,1996,2,378802,5
16130,Maze,1996,3,759353,5
16139,Billy Breathes,1996,1,326060,5
31785,Divided Sky,2016,1,891664,5
16146,Timber (Jerry),1996,2,445962,5
16148,Wolfman's Brother,1996,2,338233,5
16215,Uncle Pen,1996,1,254302,5
16236,Divided Sky,1996,1,893753,5
16239,Punch You In the Eye,1996,1,464980,5
16240,Prince Caspian,1996,1,439432,5
16243,Chalk Dust Torture,1996,1,394344,5
16244,Taste,1996,1,425691,5
16245,Cavern,1996,1,292441,5
12497,You Enjoy Myself,1995,2,1529365,5
16147,Divided Sky,1996,2,918753,5
16200,Ya Mar,1996,1,520647,5
16272,Axilla,1996,2,343432,5
18179,Limb By Limb,1998,2,502544,5
16295,Theme From the Bottom,1996,2,600111,5
16459,Harry Hood,1996,2,941740,5
31786,Ya Mar,2016,1,363050,5
16258,Poor Heart,1996,1,175569,5
16260,Guyute,1996,1,622263,5
16261,Gumbo,1996,1,342962,5
16262,Rift,1996,1,334994,5
16279,Runaway Jim,1996,1,579788,5
16282,Ginseng Sullivan,1996,1,201247,5
16283,Sample in a Jar,1996,1,286380,5
16286,Stash,1996,1,618841,5
16287,Cavern,1996,1,273972,5
16288,Down with Disease,1996,2,773721,5
16290,Maze,1996,2,693290,5
16294,Character Zero,1996,2,480549,5
12641,"My Friend, My Friend",1995,1,425169,5
16199,It's Ice,1996,1,399804,5
16249,Split Open and Melt,1996,2,622211,5
16250,The Man Who Stepped Into Yesterday,1996,2,210808,5
16251,Avenu Malkenu,1996,2,183615,5
16252,My Mind's Got a Mind of its Own,1996,2,141949,5
16254,Sleeping Monkey,1996,2,327863,5
16263,Free,1996,1,508264,5
16267,Sparkle,1996,1,224444,5
16352,Sparkle,1996,2,220029,5
16362,Bouncing Around the Room,1996,1,218540,5
16255,Mean Mr. Mustard,1996,2,110498,5
16265,David Bowie,1996,1,952999,5
16319,Julius,1996,1,518844,5
16320,"My Friend, My Friend",1996,1,378906,5
16321,Ya Mar,1996,1,467592,5
16322,Chalk Dust Torture,1996,1,433711,5
16324,Uncle Pen,1996,1,258769,5
16325,Free,1996,1,504790,5
16340,NICU,1996,1,313809,5
16341,Cars Trucks Buses,1996,1,211958,5
16342,Character Zero,1996,1,358243,5
16343,Divided Sky,1996,1,859167,5
16344,Bathtub Gin,1996,1,603063,5
16347,Suzy Greenberg,1996,1,400327,5
16348,Wilson,1996,2,252082,5
16356,Waste,1996,2,297561,5
16358,Sample in a Jar,1996,E,409835,5
16269,La Grange,1996,2,467566,5
16280,Wolfman's Brother,1996,1,299442,5
16327,Bold As Love,1996,1,344842,5
16335,Fire,1996,2,260206,5
16336,Waste,1996,E,329691,5
16351,Sparks,1996,2,166374,5
16409,You Enjoy Myself,1996,1,1258136,5
16414,Ya Mar,1996,2,715180,5
31787,Character Zero,2016,1,444526,5
12963,You Enjoy Myself,1995,2,1731762,5
16353,Taste,1996,2,513881,5
16359,Runaway Jim,1996,1,496744,5
16408,Bouncing Around the Room,1996,1,223478,5
12642,Don't You Want To Go?,1995,1,409913,5
16331,Tweezer > Sweet Emotion,1996,2,694047,5
16420,Harry Hood,1996,2,901381,5
16427,Uncle Pen,1996,1,259971,5
16428,Timber (Jerry),1996,1,381675,5
16434,David Bowie,1996,1,913162,5
16467,Ya Mar,1996,1,538723,5
16473,Talk,1996,1,216607,5
16994,Taste,1997,1,643082,5
18180,Fee,1998,2,428434,5
31788,Walls of the Cave,2016,1,741564,5
16483,Lifeboy,1996,2,495412,5
16438,Sparkle,1996,2,212820,5
16465,Harpua,1996,E,362553,5
16472,Reba,1996,1,788689,5
16492,The Horse,1996,1,76199,5
16493,Silent in the Morning,1996,1,313339,5
16518,Guyute,1997,1,610011,5
12583,Simple,1995,1,308689,5
16441,Reba,1996,2,759928,5
16523,Golgi Apparatus,1997,1,281835,5
12524,Theme From the Bottom,1995,1,718393,5
16491,Stash,1996,1,799086,5
16503,Harry Hood,1996,2,836963,5
6813,Caravan,1993,1,401084,5
12443,Don't You Want To Go?,1995,1,329509,5
16515,Divided Sky,1997,1,817241,5
16581,Ginseng Sullivan,1997,1,215197,5
16583,Llama,1997,1,726544,5
2512,David Bowie,1992,1,694073,5
12352,Weigh,1995,1,305110,5
12390,Divided Sky,1995,1,919118,5
13297,Taste That Surrounds,1995,1,495203,5
16522,Bathtub Gin,1997,1,784588,5
16565,Mike's Song,1997,1,591151,5
16566,Simple,1997,1,738952,5
16580,Limb By Limb,1997,1,558864,5
16664,Sparkle,1997,1,250436,5
16671,Ginseng Sullivan,1997,1,223112,5
16575,Wormtown,1997,2,420127,5
16578,David Bowie,1997,E2,976771,5
16582,Bathtub Gin,1997,1,1298651,5
16667,Cars Trucks Buses,1997,1,334681,5
16675,Rotation Jam,1997,2,457979,5
19028,Reba,1998,1,909845,5
19114,Harry Hood,1999,2,1109107,5
31790,Carini,2016,2,582687,5
19032,The Squirming Coil,1998,2,770299,5
25863,Birds of a Feather,2000,2,874789,5
7366,Divided Sky,1993,1,804859,5
19022,The Moma Dance,1998,1,534021,5
19024,Sample in a Jar,1998,1,307775,5
19109,Slave to the Traffic Light,1999,1,723670,5
3582,Possum,1994,2,644833,5
4554,Possum,1994,2,747912,5
4920,Possum,1994,1,773930,5
16683,Dirt,1997,1,246073,5
17156,Stash,1997,1,751830,5
4215,Golgi Apparatus,1994,1,265038,5
4221,Divided Sky,1994,1,938658,5
15830,Possum,1996,2,849215,5
16777,Beauty of My Dreams,1997,1,168202,5
16781,NICU,1997,1,322429,5
16791,Wolfman's Brother,1997,2,416000,5
31155,Fuego,2016,2,672078,5
3552,It's Ice,1994,1,551602,5
16634,You Enjoy Myself,1997,1,1789362,5
16686,Theme From the Bottom,1997,1,625972,5
16782,Stash,1997,1,868937,5
16787,Peaches en Regalia,1997,2,222145,5
31793,Sand,2016,2,563984,5
17026,Piper,1997,2,264385,5
31234,Harry Hood,2016,2,766903,5
31219,Ghost,2016,1,622968,5
16805,David Bowie,1997,1,716173,5
16808,Cars Trucks Buses,1997,2,244663,5
16817,Runaway Jim,1997,2,519314,5
16924,Runaway Jim > Gypsy Queen > Runaway Jim,1997,1,603141,5
16926,Catapult,1997,1,285571,5
16942,NICU,1997,1,310230,5
16954,David Bowie,1997,2,990354,5
16346,Maze,1996,1,755931,5
16920,Uncle Pen,1997,1,254929,5
16922,Guyute,1997,1,633966,5
16951,Taste,1997,2,644258,5
16958,Waste,1997,2,306129,5
4202,Silent in the Morning,1994,1,319582,5
16792,Reba,1997,2,756898,5
16949,Suzy Greenberg,1997,1,478537,5
16952,Drowned,1997,2,447033,5
16995,Water in the Sky,1997,1,157466,5
16996,Sample in a Jar,1997,1,299154,5
16997,Beauty of My Dreams,1997,1,181499,5
16998,Theme From the Bottom,1997,1,568869,5
17007,Dirt,1997,2,226847,5
17020,Runaway Jim,1997,1,490945,5
4177,Mound,1994,1,344398,5
16983,Water in the Sky,1997,2,215510,5
17001,Olivia's Pool,1997,1,152059,5
25184,Wolfman's Brother,2012,1,609776,5
30748,Tweezer,2009,2,750550,5
17004,I Don't Care,1997,2,201064,5
17008,Harry Hood,1997,2,831896,5
17032,Taste,1997,1,690704,5
17037,Limb By Limb,1997,1,493584,5
17066,Talk,1997,1,219899,5
17080,Taste,1997,1,645303,5
17083,The Old Home Place,1997,1,184163,5
17084,Theme From the Bottom,1997,1,601234,5
5021,Also Sprach Zarathustra,1994,2,230557,5
16567,Maze,1997,1,825156,5
17035,Horn,1997,1,308715,5
17038,I Don't Care,1997,1,427781,5
17043,Ginseng Sullivan,1997,2,227370,5
31746,Light,2016,2,940173,5
17030,Character Zero,1997,E,470178,5
17040,David Bowie,1997,2,1292356,5
17045,Twist,1997,2,800522,5
17071,Reba,1997,2,934139,5
31090,Meatstick,2016,2,477309,5
17087,Limb By Limb,1997,1,474044,5
17109,You Enjoy Myself,1997,1,1337469,5
17111,Taste,1997,1,623099,5
17112,Bouncing Around the Room,1997,1,218593,5
